bins,71.0,time,2.729647,SAH,71.605949,RRS,23.418724,EPO,0.000000
bins,71.5,time,2.927458,SAH,73.185974,RRS,24.497705,EPO,0.000000
bins,72.0,time,2.610528,SAH,73.109695,RRS,23.846296,EPO,0.000000
bins,72.5,time,3.000505,SAH,73.199638,RRS,24.096104,EPO,0.000000
bins,73.0,time,2.780023,SAH,73.276993,RRS,24.418125,EPO,0.000000
bins,73.5,time,3.070847,SAH,73.180443,RRS,24.516560,EPO,0.000000
bins,74.0,time,2.700203,SAH,73.279053,RRS,23.885698,EPO,0.000000
bins,74.5,time,3.001967,SAH,72.112007,RRS,23.218174,EPO,0.000000
bins,75.0,time,2.940450,SAH,71.299301,RRS,23.351976,EPO,0.000000
bins,75.5,time,3.239617,SAH,71.396912,RRS,23.398005,EPO,0.000000
bins,76.0,time,2.774263,SAH,72.875793,RRS,23.750532,EPO,0.000000
bins,76.5,time,2.979674,SAH,72.862640,RRS,23.759872,EPO,0.000000
bins,77.0,time,3.027099,SAH,71.322266,RRS,23.357796,EPO,0.000000
bins,77.5,time,3.258579,SAH,71.510765,RRS,23.546141,EPO,0.000000
bins,78.0,time,2.855941,SAH,73.570381,RRS,24.158148,EPO,0.000000
bins,78.5,time,3.088029,SAH,72.262436,RRS,23.469385,EPO,0.000000
bins,79.0,time,3.138217,SAH,70.866188,RRS,23.239933,EPO,0.000000
bins,79.5,time,3.481737,SAH,71.461281,RRS,23.297995,EPO,0.000000
bins,80.0,time,2.952451,SAH,73.414619,RRS,24.033445,EPO,0.000000
bins,80.5,time,3.294434,SAH,72.909660,RRS,23.682034,EPO,0.000000
bins,81.0,time,3.185092,SAH,70.996361,RRS,23.242920,EPO,0.000000
bins,81.5,time,3.413739,SAH,71.845718,RRS,23.624739,EPO,0.000000
bins,82.0,time,3.087808,SAH,73.056419,RRS,23.829456,EPO,0.000000
bins,82.5,time,3.334252,SAH,72.805824,RRS,23.602102,EPO,0.000000
bins,83.0,time,3.246704,SAH,71.494942,RRS,23.420029,EPO,0.000000
bins,83.5,time,3.546041,SAH,71.593742,RRS,23.599585,EPO,0.000000
bins,84.0,time,3.038484,SAH,73.271263,RRS,23.997112,EPO,0.000000
bins,84.5,time,3.385643,SAH,72.595879,RRS,23.665497,EPO,0.000000
bins,85.0,time,3.296757,SAH,71.513794,RRS,23.353106,EPO,0.000000
bins,85.5,time,3.634207,SAH,71.365410,RRS,23.278048,EPO,0.000000
bins,86.0,time,3.109545,SAH,73.411598,RRS,24.067518,EPO,0.000000
bins,86.5,time,3.355417,SAH,73.237129,RRS,23.861275,EPO,0.000000
bins,87.0,time,3.370379,SAH,71.742325,RRS,23.409555,EPO,0.000000
bins,87.5,time,3.753615,SAH,71.598770,RRS,23.349934,EPO,0.000000
bins,88.0,time,3.171813,SAH,72.918381,RRS,23.805311,EPO,0.000000
bins,88.5,time,3.338110,SAH,72.897041,RRS,23.670868,EPO,0.000000
bins,89.0,time,3.437880,SAH,71.515121,RRS,23.465202,EPO,0.000000
bins,89.5,time,3.773002,SAH,71.822800,RRS,23.622852,EPO,0.000000
bins,90.0,time,3.236431,SAH,73.194153,RRS,23.921068,EPO,0.000000
bins,90.5,time,3.517643,SAH,73.116623,RRS,23.844120,EPO,0.000000
bins,91.0,time,3.468545,SAH,71.418358,RRS,23.252708,EPO,0.000000
bins,91.5,time,3.808013,SAH,71.510628,RRS,23.312479,EPO,0.000000
bins,92.0,time,3.288614,SAH,73.000572,RRS,23.817184,EPO,0.000000
bins,92.5,time,3.665222,SAH,72.057281,RRS,23.284740,EPO,0.000000
bins,93.0,time,3.593979,SAH,71.343689,RRS,23.478264,EPO,0.000000
bins,93.5,time,3.757643,SAH,72.135910,RRS,23.814392,EPO,0.000000
bins,94.0,time,3.337790,SAH,73.152321,RRS,24.027161,EPO,0.000000
bins,94.5,time,3.672725,SAH,72.875580,RRS,23.636915,EPO,0.000000
bins,95.0,time,3.407764,SAH,72.661224,RRS,23.522293,EPO,0.000000
bins,95.5,time,3.518498,SAH,73.521385,RRS,24.195387,EPO,0.000000
bins,96.0,time,3.453891,SAH,73.007217,RRS,23.841560,EPO,0.000000
bins,96.5,time,3.773289,SAH,73.024834,RRS,23.751038,EPO,0.000000
bins,97.0,time,3.525921,SAH,72.855293,RRS,23.559898,EPO,0.000000
bins,97.5,time,3.787361,SAH,72.977913,RRS,23.791090,EPO,0.000000
bins,98.0,time,3.566717,SAH,73.097038,RRS,23.805908,EPO,0.000000
bins,98.5,time,3.885916,SAH,72.947586,RRS,23.725336,EPO,0.000000
bins,99.0,time,3.539499,SAH,72.641090,RRS,23.538382,EPO,0.000000
bins,99.5,time,3.794461,SAH,72.406914,RRS,23.591404,EPO,0.000000
bins,100.0,time,3.597503,SAH,73.045883,RRS,23.822332,EPO,0.000000
bins,100.5,time,3.923126,SAH,72.470428,RRS,23.490654,EPO,0.000000
bins,101.0,time,3.609676,SAH,72.432861,RRS,23.497360,EPO,0.000000
bins,101.5,time,3.873929,SAH,72.884712,RRS,23.821873,EPO,0.000000
bins,102.0,time,3.660692,SAH,72.718864,RRS,23.691736,EPO,0.000000
bins,102.5,time,3.985038,SAH,72.759468,RRS,23.533140,EPO,0.000000
bins,103.0,time,3.677145,SAH,73.108543,RRS,23.795586,EPO,0.000000
bins,103.5,time,3.993462,SAH,72.464645,RRS,23.559704,EPO,0.000000
bins,104.0,time,3.697624,SAH,72.722984,RRS,23.695593,EPO,0.000000
bins,104.5,time,4.256733,SAH,73.504089,RRS,24.625023,EPO,0.000000
bins,105.0,time,3.674378,SAH,73.318909,RRS,23.942801,EPO,0.000000
bins,105.5,time,4.067635,SAH,72.752708,RRS,23.722050,EPO,0.000000
bins,106.0,time,3.730500,SAH,72.676407,RRS,23.702099,EPO,0.000000
bins,106.5,time,4.135659,SAH,73.462372,RRS,24.096882,EPO,0.000000
bins,107.0,time,3.788256,SAH,73.156059,RRS,23.785343,EPO,0.000000
bins,107.5,time,3.943624,SAH,73.028725,RRS,23.796637,EPO,0.000000
bins,108.0,time,4.011683,SAH,73.255783,RRS,24.278151,EPO,0.000000
bins,108.5,time,4.071220,SAH,72.764694,RRS,23.719500,EPO,0.000000
bins,109.0,time,3.841134,SAH,72.567284,RRS,23.677769,EPO,0.000000
bins,109.5,time,4.178774,SAH,72.473228,RRS,23.402561,EPO,0.000000
bins,110.0,time,3.933734,SAH,72.911057,RRS,23.874767,EPO,0.000000
bins,110.5,time,4.187765,SAH,73.145981,RRS,23.910112,EPO,0.000000
bins,111.0,time,3.960124,SAH,72.327805,RRS,23.442581,EPO,0.000000
bins,111.5,time,4.256460,SAH,72.642090,RRS,23.654510,EPO,0.000000
bins,112.0,time,4.132954,SAH,73.811058,RRS,24.743177,EPO,0.000000
bins,112.5,time,4.272805,SAH,73.022369,RRS,23.906397,EPO,0.000000
bins,113.0,time,4.039892,SAH,73.213951,RRS,23.892303,EPO,0.000000
bins,113.5,time,4.304937,SAH,72.692749,RRS,23.632051,EPO,0.000000
bins,114.0,time,4.068455,SAH,72.771690,RRS,23.719755,EPO,0.000000
bins,114.5,time,4.513892,SAH,73.581520,RRS,24.428558,EPO,0.000000
bins,115.0,time,4.055451,SAH,72.777130,RRS,23.846497,EPO,0.000000
bins,115.5,time,4.454234,SAH,73.097946,RRS,23.709404,EPO,0.000000
bins,116.0,time,4.386344,SAH,73.317398,RRS,24.476879,EPO,0.000000
bins,116.5,time,4.565418,SAH,72.570839,RRS,23.679581,EPO,0.000000
bins,117.0,time,4.141580,SAH,72.932205,RRS,23.676760,EPO,0.000000
bins,117.5,time,4.395430,SAH,73.004456,RRS,23.816603,EPO,0.000000
bins,118.0,time,4.426808,SAH,73.397537,RRS,24.471569,EPO,0.000000
bins,118.5,time,4.625368,SAH,73.613670,RRS,24.557810,EPO,0.000000
bins,119.0,time,4.169290,SAH,73.258530,RRS,23.894159,EPO,0.000000
bins,119.5,time,4.543363,SAH,72.764664,RRS,23.594790,EPO,0.000000
bins,120.0,time,4.352993,SAH,73.452225,RRS,24.537596,EPO,0.000000
bins,120.5,time,4.610926,SAH,73.500252,RRS,24.640617,EPO,0.000000
bins,121.0,time,4.214613,SAH,72.855804,RRS,23.694736,EPO,0.000000
bins,121.5,time,4.640421,SAH,72.376457,RRS,23.506668,EPO,0.000000
bins,122.0,time,4.477718,SAH,72.915306,RRS,24.230242,EPO,0.000000
bins,122.5,time,4.507585,SAH,73.012932,RRS,23.914961,EPO,0.000000
bins,123.0,time,4.299582,SAH,73.438766,RRS,24.053255,EPO,0.000000
bins,123.5,time,4.644606,SAH,72.347427,RRS,23.521692,EPO,0.000000
bins,124.0,time,4.346685,SAH,72.480904,RRS,23.450333,EPO,0.000000
bins,124.5,time,4.828329,SAH,73.762604,RRS,24.691597,EPO,0.000000
bins,125.0,time,4.398979,SAH,72.983505,RRS,23.825045,EPO,0.000000
bins,125.5,time,4.904184,SAH,72.107704,RRS,23.399736,EPO,0.000000
bins,126.0,time,4.724921,SAH,73.397987,RRS,24.331106,EPO,0.000000
bins,126.5,time,4.837052,SAH,72.648689,RRS,23.596861,EPO,0.000000
bins,127.0,time,4.485078,SAH,72.686409,RRS,23.795700,EPO,0.000000
bins,127.5,time,4.680865,SAH,72.928139,RRS,23.660400,EPO,0.000000
